73656913,308870564020375552,0,0,61
166169784,308870564037156864,0,0,61
777419970,308870564058112000,0,0,61
291585948,308870568244043776,0,0,61
272855074,308870572421558273,0,0,61
1044856626,308870580814348288,0,0,61
934217983,308870589198782464,0,0,61
19234138,308870597583196161,0,0,61
261165377,308870635348701184,0,0,61
252639190,308874456359649282,0,0,61
174552288,308874460545576960,0,0,61
163725725,308874481508691968,0,0,61
151114963,308874489922465792,0,0,61
449270623,308874498281721856,0,0,61
1223303642,308874502496976896,0,0,61
1042189724,308874502497001472,0,0,61
240590560,308874510898180098,0,0,61
1202074592,308874515071500289,0,0,61
381370738,308874531852939264,0,0,61
231721910,308874536051425280,0,0,61
1196597046,308874548634349568,0,0,61
174984974,308874552841232384,0,0,61
418424119,308874565398966272,0,0,61
213299426,308874569584885761,0,0,61
120033511,308874569618427905,0,0,61
569660851,308874582188761089,0,0,61
1126002980,308874603147694080,0,0,61
28535696,308874607337811968,0,0,61
21084659,308874624136011776,0,0,61
161993118,308874657694642177,0,0,61
151990149,308874666062270464,0,0,61
125880444,308874666070642688,0,0,61
251033032,308874687054741504,0,0,61
1120547034,308874691219697664,0,0,61
580732148,308874691244871681,0,0,61
28415810,308874695434981376,0,0,61
237395522,308874699625082880,0,0,61
312248589,308874716402286592,0,0,61
209979324,308874754134249473,0,0,61
497909206,308874758345351168,0,0,61
595526514,308874758362120192,0,0,61
365535031,308874800275783680,0,0,61
221728439,308874812854501376,0,0,61
170694077,308874817073975297,0,0,61
1233579156,308874821259902976,0,0,61
459507804,308874842218848256,0,0,61
914332465,308874867414032384,0,0,61
858122256,308874917745676288,0,0,61
953109355,308874921923186689,0,0,61
459097636,308874947084812288,0,0,61
1062164376,308874947089027072,0,0,61
17186472,308874951262359552,0,0,61
67441651,308874963874639872,0,0,61
532173229,308874989011099648,0,0,61
525112981,308874997412286465,0,0,61
520570943,308874997437452289,0,0,61
81356905,308875010003587072,0,0,61
907456812,308875014197870592,0,0,61
537203611,308875018396368897,0,0,61
305888322,308875018396397568,0,0,61
407257951,308875022582288384,0,0,61
606606123,308875022603259904,0,0,61
330133634,308875026759835649,0,0,61
889068828,308875035165208576,0,0,61
969923017,308875085480075264,0,0,61
602754289,308875085496872962,0,0,61
1241792250,308875089686974464,0,0,61
48990153,308875119063879680,0,0,61
730400784,308875135815917568,0,0,61
470277952,308875144212918272,0,0,61
303649736,308875165184446464,0,0,61
738319682,308875173577252864,0,0,61
547552720,308875181970046976,0,0,61
409102436,308875186168557568,0,0,61
43517405,308875194540376064,0,0,61
382850581,308875198747267072,0,0,61
636571682,308875198759829504,0,0,61
462792339,308875228119969792,0,0,61
341379666,308875244863623168,0,0,61
299601203,308875244872028160,0,0,61
971706930,308875249091489792,0,0,61
252756347,308875257446551553,0,0,61
337957241,308875257454940161,0,0,61
140106617,308875261645041664,0,0,61
293570047,308875261674397698,0,0,61
19523231,308875261678600193,0,0,61
414787076,308875282612379648,0,0,61
52688394,308875286823444480,0,0,61
44087982,308875341336825856,0,0,61
546745876,308875362304143361,0,0,61
251459484,308875366515212288,0,0,61
490495021,308875383313424384,0,0,61
210981935,308875391697833984,0,0,61
528088019,308875404272345088,0,0,61
