44913114,308870551441666048,0,0,1
176540148,308870551445843968,0,0,1
168537940,308870551458435072,0,0,1
42079945,308870551458439168,0,0,1
901338566,308870551471013888,0,0,1
216622736,308870551471022080,0,0,1
321027049,308870551475191808,0,0,1
72219302,308870551475220480,0,0,1
1147795080,308870555648532480,0,0,1
249310075,308870555652743168,0,0,1
80071575,308870555661111297,0,0,1
1243286616,308870555665305600,0,0,1
497003473,308870555669508096,0,0,1
1102506600,308870559830245376,0,0,1
25012228,308870559838642176,0,0,1
206634820,308870559847051264,0,0,1
540076276,308870559859621888,0,0,1
19981845,308870559863803904,0,0,1
477475860,308870564024553472,0,0,1
263617137,308870564032950272,0,0,1
866049613,308870564032954368,0,0,1
132123068,308870564058124288,0,0,1
133926831,308870564058128384,0,0,1
343728810,308870568214675457,0,0,1
116580111,308870568227254272,0,0,1
162763969,308870568227270656,0,0,1
394226734,308870568244023296,0,0,1
758480233,308870568252428288,0,0,1
532708147,308870572408987648,0,0,1
314195471,308870572413181952,0,0,1
975725072,308870572421558272,0,0,1
306028000,308870572434141184,0,0,1
17579092,308870572442517504,0,0,1
27053682,308870572442546177,0,0,1
49332979,308870572446711808,0,0,1
535292571,308870576603279360,0,0,1
458244732,308870576611684352,0,0,1
97900035,308870576620048384,0,0,1
1110946782,308870576620064768,0,0,1
324126553,308870576624242688,0,0,1
738082046,308870576624242689,0,0,1
945488167,308870576624250880,0,0,1
378818104,308870576628441088,0,0,1
367076680,308870576636825600,0,0,1
192320866,308870576636837888,0,0,1
268760159,308870576641028096,0,0,1
163311063,308870576641040384,0,0,1
246008646,308870580805971968,0,0,1
28545204,308870580805971969,0,0,1
23216093,308870580810174464,0,0,1
414780237,308870580814348289,0,0,1
117232072,308870580818554880,0,0,1
979017511,308870580818558976,0,0,1
237858128,308870580818567168,0,0,1
804619394,308870580826947585,0,0,1
1173504140,308870580826951680,0,0,1
1048450790,308870580831125504,0,0,1
386943853,308870580831154177,0,0,1
851306406,308870584996077569,0,0,1
415123727,308870585000288256,0,0,1
1216794356,308870585000292354,0,0,1
230714973,308870585008656385,0,0,1
237162318,308870585008660480,0,0,1
1064039408,308870585008672768,0,0,1
386945373,308870585029623808,0,0,1
283685438,308870589190393857,0,0,1
72244842,308870589194596353,0,0,1
327600167,308870589202960384,0,0,1
365725931,308870589207166976,0,0,1
1233137268,308870589215567874,0,0,1
555681504,308870589223956480,0,0,1
355507010,308870593380483072,0,0,1
53442030,308870593380511744,0,0,1
298384797,308870593380511745,0,0,1
104948595,308870593409847297,0,0,1
385360748,308870593409867776,0,0,1
98493465,308870593414062081,0,0,1
104118658,308870597574795264,0,0,1
943959247,308870597574799360,0,0,1
909695826,308870597578981376,0,0,1
61829588,308870597583183873,0,0,1
115808386,308870597587390464,0,0,1
23438773,308870597595783168,0,0,1
295142474,308870597604167680,0,0,1
284283280,308870597612544000,0,0,1
383518413,308870601773297665,0,0,1
827461982,308870601773305856,0,0,1
1243309093,308870601785876480,0,0,1
1175710976,308870601785884672,0,0,1
94696928,308870601790070784,0,0,1
287699438,308870605963423744,0,0,1
589467229,308870605967605760,0,0,1
276008438,308870605971800064,0,0,1
621801828,308870605980196864,0,0,1
391504175,308870605996978176,0,0,1
617972751,308870610157703168,0,0,1
393372997,308870610161909760,0,0,1
67570691,308870610166108160,0,0,1
48842699,308870610170306560,0,0,1
1157278243,308870610174496768,0,0,1
59394075,308870610187079680,0,0,1
34794794,308870610191257601,0,0,1
307013634,308870610195456000,0,0,1
304940887,308870610195468288,0,0,1
216307916,308870610195468289,0,0,1
549657039,308870614352003072,0,0,1
497720728,308870614352007168,0,0,1
248376617,308870614356209664,0,0,1
232349033,308870614372986880,0,0,1
911864370,308870614377172992,0,0,1
221886652,308870614377197568,0,0,1
22505937,308870614377197570,0,0,1
731627155,308870618546311168,0,0,1
307260064,308870618558902273,0,0,1
482534382,308870618558906368,0,0,1
199445803,308870618558918657,0,0,1
549657039,308870618567278592,0,0,1
1085305387,308870618584072192,0,0,1
1059734959,308870622749028353,0,0,1
567732916,308870622753214464,0,0,1
527932180,308870622757400576,0,0,1
168636537,308870622757416960,0,0,1
19793662,308870622765801472,0,0,1
1058433428,308870622769999872,0,0,1
1116410923,308870622774173696,0,0,1
135593800,308870622774190082,0,0,1
538758696,308870622778359808,0,0,1
586724398,308870626934919170,0,0,1
602787085,308870626951700480,0,0,1
262289928,308870626955886593,0,0,1
484833367,308870626960093184,0,0,1
1243300825,308870626968489984,0,0,1
213855241,308870626968494080,0,0,1
363865090,308870626968498176,0,0,1
567139227,308870626972672000,0,0,1
384810734,308870631133421568,0,0,1
97066376,308870631137628160,0,0,1
96012426,308870631146000384,0,0,1
118388973,308870631146004480,0,0,1
220459605,308870631154393088,0,0,1
151806119,308870631158607872,0,0,1
528513855,308870631166971904,0,0,1
29721158,308870635323531265,0,0,1
592701882,308870635327737856,0,0,1
311900014,308870635340300289,0,0,1
171042026,308870635340308481,0,0,1
387067175,308870635344502784,0,0,1
545339430,308870635357106176,0,0,1
972855216,308870639517835264,0,0,1
303052392,308870639517843456,0,0,1
175284882,308870639534632961,0,0,1
456053038,308870639538827264,0,0,1
559430022,308870639551389696,0,0,1
569454011,308870639555575808,0,0,1
22123525,308870643712155648,0,0,1
27451007,308870643724738560,0,0,1
550103945,308874385048092672,0,0,1
1142781403,308874385052295168,0,0,1
486727415,308874385056485376,0,0,1
364659848,308874385064865792,0,0,1
288157449,308874389229797376,0,0,1
1147784503,308874389229805569,0,0,1
185546985,308874389229826048,0,0,1
22071545,308874389233995776,0,0,1
615333339,308874389238190080,0,0,1
318512392,308874389238214657,0,0,1
860520626,308874389250797569,0,0,1
1226828906,308874389254983680,0,0,1
100829849,308874389259186176,0,0,1
401752766,308874389263372288,0,0,1
50610771,308874393419935745,0,0,1
471188354,308874393428307968,0,0,1
1243314938,308874393440882688,0,0,1
14893968,308874393445072896,0,0,1
1012121545,308874393449275392,0,0,1
547191403,308874393453473792,0,0,1
220677793,308874393457684480,0,0,1
220009902,308874397614239744,0,0,1
238238854,308874397618417664,0,0,1
193189944,308874397622620160,0,0,1
1147711938,308874397622624257,0,0,1
348357884,308874397626793984,0,0,1
1116542738,308874397626802176,0,0,1
492870782,308874397631016961,0,0,1
987689857,308874397643599872,0,0,1
430615243,308874397647765504,0,0,1
582740484,308874397651959808,0,0,1
420816056,308874397651984384,0,0,1
125750023,308874401816907776,0,0,1
486423535,308874401816932353,0,0,1
77181838,308874401829511168,0,0,1
145780118,308874401833705472,0,0,1
1122871896,308874401837887488,0,0,1
904055814,308874401837899777,0,0,1
